pnu,floor,year_approval,area_exclusive,price
11740108001,1,1992,32.43,124000000.0
11740108001,1,1986,52.32,220000000.0
11740109001,1,1991,44.11,165000000.0
11170131001,2,2005,207.35,1450000000.0
11380106001,10,2013,12.74,76000000.0
11380106001,10,2013,12.47,76000000.0
11740105001,12,2012,17.08,120000000.0
11230104001,15,2015,31.96,229000000.0
11110101001,1,1988,187.49,900000000.0
11110109001,1,2009,46.18,245000000.0
11110149001,1,1996,57.15,285000000.0
11110149001,1,1997,59.97,318000000.0
11110168001,1,1999,37.78,121000000.0
11110173001,1,1976,96.55,450000000.0
11110174001,1,2007,52.95,195000000.0
11110174001,1,1997,43.48,130000000.0
11110175001,1,1987,49.16,130000000.0
11110175001,1,2015,39.84,253000000.0
11110175001,1,2015,45.53,275000000.0
11110181001,1,1999,58.49,220000000.0
11110181001,1,2002,59.16,229000000.0
11110181001,1,1993,46.02,130000000.0
11110182001,1,2003,84.35,330000000.0
11110182001,1,1996,84.84,416000000.0
11110182001,1,2002,60.27,250000000.0
11110182001,1,1986,91.95,320000000.0
11110182001,1,1986,108.31,340000000.0
11110182001,1,1988,146.9,845000000.0
11110183001,1,1989,49.57,235000000.0
11110183001,1,1986,206.07,835000000.0
11110186001,1,1978,64.5,245000000.0
11110186001,1,1989,42.84,192000000.0
11140162001,1,1996,46.57,250000000.0
11140162001,1,2013,16.64,130000000.0
11140162001,1,1994,42.32,242000000.0
11140162001,1,1993,40.14,172000000.0
11140162001,1,1997,119.71,500000000.0
11170101001,1,1991,73.83,340000000.0
11170101001,1,2000,100.47,410000000.0
11170101001,1,2012,29.76,244500000.0
11170101001,1,1997,55.34,230000000.0
11170102001,1,2008,25.85,248000000.0
11170109001,1,2008,27.41,150000000.0
11170109001,1,1992,48.24,240000000.0
11170109001,1,1986,41.28,160000000.0
11170121001,1,1991,71.43,247000000.0
11170130001,1,1995,52.62,480000000.0
11170130001,1,2014,24.76,260000000.0
11170131001,1,1978,74.12,390000000.0
11170131001,1,2015,102.13,1380000000.0
11170131001,1,1974,130.1,810000000.0
11170131001,1,1989,175.86,2100000000.0
11170132001,1,1996,39.58,418000000.0
11170132001,1,1996,26.91,365000000.0
11170132001,1,1965,22.4,500000000.0
11170136001,1,1992,32.4,370000000.0
11170136001,1,1989,50.2,530000000.0
11200107001,1,1992,36.57,258000000.0
11200108001,1,1993,37.19,180000000.0
11200111001,1,2000,71.36,320000000.0
11200111001,1,2009,20.49,75000000.0
11200111001,1,2002,70.38,265000000.0
11200112001,1,1990,27.6,155000000.0
11200113001,1,1991,34.65,170000000.0
11200114001,1,1987,67.35,400000000.0
11200114001,1,1983,67.77,694440000.0
11200114001,1,1983,67.77,694440000.0
11200114001,1,1983,67.77,694440000.0
11200114001,1,1983,67.77,694440000.0
11200114001,1,1983,67.77,694440000.0
11200114001,1,1983,67.77,694440000.0
11200115001,1,1990,68.32,320000000.0
11215101001,1,2003,59.28,280000000.0
11215101001,1,2015,29.67,180000000.0
11215101001,1,2012,36.45,140000000.0
11215101001,1,2013,8.28,70000000.0
11215101001,1,2013,25.63,130000000.0
11215102001,1,2015,29.45,228000000.0
11215102001,1,2015,26.59,226000000.0
11215103001,1,1990,67.86,235000000.0
11215103001,1,2015,33.17,180000000.0
11215103001,1,1991,42.13,190000000.0
11215103001,1,2003,57.42,247000000.0
11215103001,1,1985,130.29,665000000.0
11215103001,1,2002,64.08,255000000.0
11215104001,1,1992,77.24,420000000.0
11215105001,1,1991,47.34,222000000.0
11215107001,1,1994,69.24,237000000.0
11230103001,1,1985,22.95,70000000.0
11230103001,1,2002,18.9,43000000.0
11230105001,1,1997,34.2,161700000.0
11230106001,1,1981,59.9,290000000.0
11230106001,1,1982,65.01,330000000.0
11230106001,1,1982,65.0,330000000.0
11230106001,1,1982,66.0,340000000.0
11230106001,1,1982,67.5,330000000.0
11230106001,1,1982,65.0,330000000.0
11230106001,1,1982,67.5,330000000.0
11230106001,1,1982,52.89,264000000.0
11230106001,1,1982,53.64,264000000.0
11230106001,1,1982,53.64,274000000.0
11230106001,1,1982,53.64,305000000.0
11230106001,1,1982,52.89,274000000.0
11230106001,1,1982,53.64,264000000.0
11230106001,1,1984,53.85,155000000.0
11230106001,1,1992,54.06,190000000.0
11230107001,1,1981,46.28,75000000.0
11230108001,1,1992,55.35,175000000.0
11230109001,1,1992,72.14,210000000.0
11230109001,1,1989,62.91,165000000.0
11230109001,1,1994,32.31,103460000.0
11230109001,1,1992,44.75,180000000.0
11230110001,1,1993,42.09,120000000.0
11230110001,1,1987,43.75,150000000.0
11230110001,1,1995,54.99,295000000.0
11230110001,1,1991,28.98,107000000.0
11230110001,1,2013,17.77,135000000.0
11230110001,1,2013,18.23,135000000.0
11230110001,1,2013,18.28,135000000.0
11230110001,1,2013,17.77,135000000.0
11230110001,1,1984,66.12,245000000.0
11260101001,1,1995,59.83,185000000.0
11260101001,1,1978,89.91,125000000.0
11260101001,1,1986,43.47,147500000.0
11260101001,1,1978,45.72,139000000.0
11260101001,1,1990,46.1,152000000.0
11260101001,1,1991,53.15,199000000.0
11260101001,1,2003,44.37,150000000.0
11260101001,1,1979,50.98,245000000.0
11260103001,1,2002,63.66,230000000.0
11260103001,1,1986,54.89,150000000.0
11260103001,1,1986,38.62,100000000.0
11260103001,1,1986,38.62,95000000.0
11260103001,1,1986,41.49,104000000.0
11260104001,1,2009,72.16,250000000.0
11260104001,1,2003,63.79,185000000.0
11260104001,1,1995,59.16,211000000.0
11260105001,1,2002,35.87,160000000.0
11260105001,1,1986,45.2,144000000.0
11290115001,1,2001,75.54,260000000.0
11290120001,1,2012,28.33,160000000.0
11290120001,1,2012,36.13,160000000.0
11290120001,1,2012,36.41,160000000.0
11290128001,1,2003,61.71,240000000.0
11290133001,1,2002,40.16,129000000.0
11290133001,1,2007,77.45,230000000.0
11290133001,1,1990,47.07,119000000.0
11290133001,1,1990,52.65,140000000.0
11290133001,1,2002,55.12,156000000.0
11290133001,1,1995,36.15,100000000.0
11290133001,1,1992,84.82,200000000.0
11290133001,1,1990,48.0,91000000.0
11290133001,1,1992,60.87,180000000.0
11290133001,1,1990,50.14,140000000.0
11290133001,1,1989,49.95,115000000.0
11290134001,1,1989,56.16,157000000.0
11290134001,1,1993,35.42,115000000.0
11290134001,1,1994,24.18,160000000.0
11290134001,1,1994,20.7,145000000.0
11290134001,1,1990,58.36,230000000.0
11290134001,1,1979,75.14,350000000.0
11290136001,1,1987,79.99,260000000.0
11290137001,1,1985,135.36,338000000.0
11290138001,1,1984,76.68,270000000.0
11290138001,1,1977,44.1,175000000.0
11290138001,1,1997,70.04,200000000.0
11290138001,1,1994,44.06,125000000.0
11290138001,1,1990,35.59,98500000.0
11290138001,1,1991,28.9,80000000.0
11290138001,1,1994,33.2,74000000.0
11290138001,1,1991,44.73,140000000.0
11290139001,1,1990,49.84,164000000.0
11305101001,1,2011,49.58,186000000.0
11305101001,1,1993,50.98,145000000.0
11305101001,1,2004,73.34,160000000.0
11305101001,1,1996,45.04,138000000.0
11305101001,1,1978,39.87,245000000.0
11305101001,1,1987,39.56,99900000.0
11305101001,1,1988,46.48,140000000.0
11305101001,1,1991,38.22,127000000.0
11305101001,1,1995,40.82,180000000.0
11305101001,1,1991,33.1,150000000.0
11305101001,1,1990,36.9,140000000.0
11305101001,1,2002,53.21,150000000.0
11305101001,1,1979,77.78,198000000.0
11305101001,1,1979,67.34,200000000.0
11305102001,1,1990,36.99,90000000.0
11305102001,1,1992,31.47,68000000.0
11305102001,1,1989,36.67,80000000.0
11305102001,1,1990,36.49,75000000.0
11305102001,1,1987,40.93,109000000.0
11305102001,1,1995,38.47,131000000.0
11305103001,1,1996,49.0,120000000.0
11305103001,1,2003,52.16,146000000.0
11305103001,1,2001,59.15,158000000.0
11305103001,1,2002,70.2,184000000.0
11305103001,1,1992,40.62,102000000.0
11305103001,1,1993,42.18,107500000.0
11305103001,1,1996,32.12,99000000.0
11305103001,1,1996,35.5,93000000.0
11305103001,1,1984,84.0,182000000.0
11305103001,1,2002,58.14,160000000.0
11305103001,1,1992,49.02,153000000.0
11305103001,1,1986,110.61,180000000.0
11305103001,1,2007,59.78,177000000.0
11305103001,1,2002,63.25,167000000.0
11305103001,1,1992,51.15,118000000.0
11305103001,1,1996,49.14,130000000.0
11305103001,1,1996,58.59,154830000.0
11305103001,1,2001,81.1,238000000.0
11305104001,1,1994,41.4,102000000.0
11305104001,1,1996,42.42,110000000.0
11305104001,1,1996,54.45,149000000.0
11305104001,1,1998,76.86,205000000.0
11305104001,1,2005,125.45,660000000.0
11320105001,1,1996,42.53,103000000.0
11320105001,1,1996,48.06,148000000.0
11320105001,1,1993,45.05,120000000.0
11320105001,1,2006,52.79,178000000.0
11320105001,1,1995,39.98,100000000.0
11320105001,1,1997,65.88,183000000.0
11320105001,1,2000,59.06,165000000.0
11320105001,1,1978,61.98,99000000.0
11320105001,1,1997,53.62,120000000.0
11320105001,1,2002,47.79,138000000.0
11320105001,1,2002,63.0,175000000.0
11320105001,1,2008,51.72,175500000.0
11320105001,1,1980,37.78,144000000.0
11320105001,1,1993,35.6,99000000.0
11320106001,1,1988,50.58,170000000.0
11320106001,1,1992,34.97,85000000.0
11320106001,1,2004,50.62,128000000.0
11320106001,1,1998,76.44,185000000.0
11320106001,1,1995,45.73,115000000.0
11320106001,1,1992,52.44,135000000.0
11320106001,1,1994,35.31,97500000.0
11320107001,1,1982,67.63,180000000.0
11320107001,1,2000,59.37,150000000.0
11320107001,1,1998,47.88,138500000.0
11320107001,1,1993,33.51,103000000.0
11320107001,1,1990,41.04,122000000.0
11320107001,1,1994,41.03,121000000.0
11320107001,1,1991,36.54,115000000.0
11320107001,1,1996,31.5,90000000.0
11320108001,1,1995,34.1,88000000.0
11320108001,1,1987,31.89,63000000.0
11320108001,1,1989,40.86,120000000.0
11320108001,1,1987,41.0,140000000.0
11320108001,1,1987,38.58,92000000.0
11320108001,1,1994,47.59,155000000.0
11320108001,1,1993,41.25,100000000.0
11350102001,1,1977,49.36,160000000.0
11350102001,1,1997,68.94,179000000.0
11350103001,1,1989,47.48,140000000.0
11350104001,1,1992,86.7,285000000.0
11350105001,1,1991,36.1,170500000.0
11350105001,1,1990,45.42,114000000.0
11350105001,1,1990,45.5,80000000.0
11350105001,1,2001,55.8,140000000.0
11380101001,1,1991,40.2,130000000.0
11380101001,1,1995,93.69,240000000.0
11380101001,1,1993,39.24,130000000.0
11380101001,1,1992,47.18,120000000.0
11380102001,1,1995,40.2,141500000.0
11380102001,1,1991,52.69,164000000.0
11380102001,1,1986,31.58,95000000.0
11380102001,1,1986,44.12,120000000.0
11380102001,1,1986,44.12,123000000.0
11380102001,1,1992,45.99,160000000.0
11380102001,1,1991,70.77,195000000.0
11380102001,1,1994,54.84,160000000.0
11380102001,1,1995,79.83,195000000.0
11380102001,1,1991,41.16,95000000.0
11380102001,1,1991,36.6,95000000.0
11380102001,1,1993,88.23,213000000.0
11380102001,1,1989,55.8,270000000.0
11380103001,1,1997,83.14,280000000.0
11380103001,1,1991,36.38,130000000.0
11380103001,1,1981,47.4,150000000.0
11380103001,1,1991,36.06,95000000.0
11380103001,1,1991,53.74,127000000.0
11380103001,1,1986,35.55,105000000.0
11380103001,1,2002,52.31,163000000.0
11380103001,1,2002,73.75,225000000.0
11380103001,1,1994,47.31,170000000.0
11380103001,1,2012,39.79,160000000.0
11380103001,1,2001,73.56,220000000.0
11380103001,1,2015,38.62,195000000.0
11380103001,1,1981,79.17,220000000.0
11380103001,1,1988,40.29,100000000.0
11380103001,1,1991,40.36,95000000.0
11380104001,1,1996,33.2,100000000.0
11380104001,1,1992,26.11,57000000.0
11380104001,1,1991,33.01,85000000.0
11380104001,1,1990,32.49,86000000.0
11380104001,1,2008,78.24,230000000.0
11380104001,1,1976,61.72,180000000.0
11380104001,1,1991,72.63,173500000.0
11380104001,1,1991,36.39,90000000.0
11380104001,1,2001,65.25,196000000.0
11380104001,1,2000,56.26,145000000.0
11380105001,1,2003,49.32,158000000.0
11380105001,1,1994,45.2,85000000.0
11380106001,1,1987,31.53,116000000.0
11380106001,1,1994,42.33,125000000.0
11380106001,1,1997,84.66,275000000.0
11380106001,1,1984,81.44,245000000.0
11380106001,1,1990,36.54,155000000.0
11380106001,1,2002,82.74,260000000.0
11380106001,1,1996,52.82,160000000.0
11380106001,1,1986,40.92,110000000.0
11380107001,1,1978,66.94,258500000.0
11380107001,1,1998,104.95,234850000.0
11380107001,1,1994,56.36,169990000.0
11380107001,1,1979,47.44,165000000.0
11380107001,1,1986,25.3,119000000.0
11380107001,1,1986,35.37,125000000.0
11380107001,1,2002,59.2,190000000.0
11380107001,1,2001,79.5,215000000.0
11380107001,1,1997,45.97,148000000.0
11380107001,1,1992,36.69,71000000.0
11380107001,1,1991,107.37,300000000.0
11380107001,1,2001,48.82,165000000.0
11380107001,1,1985,57.57,186000000.0
11380107001,1,1990,41.68,140000000.0
11380107001,1,1986,49.65,136450000.0
11380107001,1,1986,76.45,300000000.0
11380107001,1,1986,46.91,112000000.0
11380107001,1,1988,44.25,131000000.0
11380108001,1,1987,36.84,98000000.0
11380108001,1,1987,43.2,140000000.0
11380108001,1,2001,75.04,258000000.0
11380108001,1,1992,43.92,125000000.0
11380108001,1,2001,68.86,220000000.0
11380108001,1,1993,32.81,120000000.0
11380108001,1,2001,44.28,145000000.0
11380108001,1,2001,61.0,182000000.0
11380108001,1,1992,37.56,118000000.0
11380108001,1,1994,37.26,95000000.0
11380108001,1,1994,64.03,148000000.0
11380108001,1,1984,85.68,250000000.0
11380108001,1,1984,85.68,250000000.0
11380108001,1,1984,85.68,250000000.0
11380108001,1,1984,85.68,250000000.0
11380108001,1,1989,34.92,90000000.0
11380109001,1,2001,68.13,210000000.0
11380109001,1,1986,34.09,125000000.0
11380109001,1,1986,33.75,150000000.0
11380109001,1,1986,34.35,120000000.0
11380109001,1,1987,37.12,82000000.0
11380109001,1,2001,55.98,163000000.0
11380109001,1,2003,59.03,180000000.0
11380109001,1,1995,55.32,146000000.0
11380109001,1,2003,59.55,183000000.0
11380109001,1,1992,60.56,160000000.0
11380109001,1,1986,52.62,183000000.0
11380110001,1,1991,40.77,115000000.0
11380110001,1,1991,40.77,115000000.0
11380110001,1,2004,54.3,214000000.0
11380110001,1,1996,62.64,225000000.0
11410106001,1,1992,50.32,155000000.0
11410110001,1,1991,49.81,353000000.0
11410111001,1,1974,46.18,149000000.0
11410111001,1,1974,46.18,119500000.0
11410111001,1,2002,83.19,210000000.0
11410111001,1,2003,59.98,148000000.0
11410111001,1,1975,82.05,200000000.0
11410116001,1,1997,83.49,277000000.0
11410117001,1,1991,35.4,100000000.0
11410117001,1,1991,79.05,405000000.0
11410117001,1,1994,58.68,190000000.0
11410117001,1,1993,50.36,143000000.0
11410118001,1,2014,34.72,170000000.0
11410118001,1,2015,28.88,162000000.0
11410118001,1,1992,41.55,100000000.0
11410118001,1,1976,49.06,100000000.0
11410118001,1,1988,42.33,130000000.0
11410118001,1,2002,61.04,195000000.0
11410118001,1,1991,32.56,95000000.0
11410118001,1,1985,87.57,205000000.0
11410118001,1,1980,55.87,95640000.0
11410118001,1,1982,45.21,150000000.0
11410119001,1,1992,53.73,150000000.0
11410119001,1,1987,34.2,115000000.0
11410119001,1,2003,41.77,190000000.0
11410119001,1,1995,50.52,143000000.0
11410119001,1,1995,59.65,181000000.0
11440101001,1,1976,45.27,280000000.0
11440101001,1,1986,55.17,246000000.0
11440101001,1,1986,54.48,230000000.0
11440101001,1,1990,27.35,140000000.0
11440101001,1,1985,59.19,255000000.0
11440115001,1,1985,78.65,390000000.0
11440120001,1,2001,60.86,270000000.0
11440122001,1,2002,56.87,370000000.0
11440122001,1,1997,42.24,179000000.0
11440123001,1,1991,44.28,194000000.0
11440123001,1,1990,57.94,370000000.0
11440123001,1,1977,20.07,60000000.0
11440123001,1,1990,36.93,154000000.0
11440123001,1,1983,83.16,290000000.0
11440124001,1,2002,64.8,265000000.0
11440124001,1,1999,74.88,330000000.0
11440124001,1,1986,30.13,110000000.0
11440125001,1,1995,41.04,153000000.0
11440125001,1,2002,55.52,149000000.0
11440125001,1,1990,37.22,175000000.0
11440126001,1,1987,40.32,168000000.0
11470101001,1,1992,35.1,150000000.0
11470101001,1,1995,51.91,180000000.0
11470101001,1,1980,70.02,340000000.0
11470101001,1,1989,37.22,170000000.0
11470101001,1,1989,37.22,148000000.0
11470101001,1,1995,50.28,158000000.0
11470101001,1,1991,70.43,210000000.0
11470102001,1,2001,59.24,205000000.0
11470102001,1,2002,59.74,200000000.0
11470102001,1,1996,59.82,175000000.0
11470102001,1,2002,60.73,180300000.0
11470102001,1,2003,64.66,189000000.0
11470102001,1,1984,90.88,230000000.0
11470102001,1,2004,67.15,245000000.0
11470102001,1,1987,36.18,140000000.0
11470102001,1,1991,63.59,190000000.0
11470102001,1,2002,59.74,229000000.0
11470102001,1,2003,73.34,220000000.0
11470102001,1,2010,64.0,177000000.0
11470102001,1,1994,46.35,155000000.0
11470102001,1,1996,60.64,190000000.0
11470102001,1,1980,118.59,360000000.0
11470102001,1,2003,63.32,195000000.0
11470102001,1,2002,64.09,198000000.0
11470102001,1,1991,38.86,98500000.0
11470103001,1,1992,57.06,135000000.0
11470103001,1,1982,50.05,180000000.0
11470103001,1,1980,68.03,262000000.0
11470103001,1,1980,68.03,243000000.0
11470103001,1,2001,61.62,152000000.0
11470103001,1,1982,68.36,164000000.0
11470103001,1,1981,57.06,140000000.0
11470103001,1,1994,84.3,220000000.0
11470103001,1,1992,40.44,110000000.0
11470103001,1,1981,56.79,150000000.0
11470103001,1,2002,45.19,113000000.0
11470103001,1,1991,36.72,123000000.0
11470103001,1,1987,35.48,100000000.0
11470103001,1,1987,40.05,110000000.0
11470103001,1,1987,40.05,110000000.0
11470103001,1,1988,40.93,129000000.0
11470103001,1,1988,41.04,124000000.0
11470103001,1,1994,47.63,105000000.0
11470103001,1,1987,41.23,145000000.0
11470103001,1,1986,82.23,140000000.0
11470103001,1,1988,39.97,95000000.0
11470103001,1,1988,39.97,95000000.0
11470103001,1,1987,38.86,115000000.0
11470103001,1,1986,48.96,128000000.0
11470103001,1,1988,39.96,113000000.0
11500101001,1,2003,59.55,340000000.0
11500102001,1,1991,53.16,220000000.0
11500102001,1,2013,40.85,150000000.0
11500102001,1,2013,14.0,75000000.0
11500102001,1,2003,57.66,145000000.0
11500102001,1,1990,25.82,95000000.0
11500103001,1,1993,48.18,125000000.0
11500103001,1,2002,58.53,160000000.0
11500103001,1,1992,40.86,120000000.0
11500103001,1,2000,54.0,170000000.0
11500103001,1,2001,49.94,160000000.0
11500103001,1,2001,47.9,155000000.0
11500103001,1,2002,55.57,167000000.0
11500103001,1,1992,47.28,119000000.0
11500103001,1,1995,50.04,140000000.0
11500103001,1,2002,61.78,175000000.0
11500103001,1,2003,62.55,200000000.0
11500103001,1,1986,40.83,82000000.0
11500103001,1,2000,62.08,203000000.0
11500103001,1,1995,39.03,130000000.0
11500103001,1,2007,70.04,230000000.0
11500103001,1,1991,42.6,150000000.0
11500103001,1,1991,41.16,150000000.0
11500103001,1,2002,65.37,180000000.0
11500103001,1,2002,59.92,155000000.0
11500103001,1,2001,64.97,180000000.0
11500103001,1,1991,35.78,90000000.0
11500103001,1,1992,53.34,138000000.0
11500103001,1,1986,37.84,99000000.0
11500103001,1,1991,42.48,120000000.0
11500103001,1,2008,42.28,140000000.0
11500103001,1,2001,44.29,130000000.0
11500103001,1,2001,52.11,150000000.0
11500103001,1,2000,48.52,121000000.0
11500103001,1,2002,84.96,206000000.0
11500103001,1,1987,27.84,95000000.0
11500103001,1,2010,65.92,205000000.0
11500103001,1,1982,32.22,130000000.0
11500103001,1,1998,63.51,150000000.0
11500103001,1,2002,62.88,202000000.0
11500103001,1,1998,51.57,137000000.0
11500103001,1,1995,47.68,118000000.0
11500103001,1,2002,32.85,100000000.0
11500103001,1,2002,20.16,50000000.0
11500103001,1,2002,32.58,100000000.0
11500103001,1,2001,56.88,243000000.0
11500103001,1,1993,40.14,135000000.0
11500105001,1,1984,49.68,444000000.0
11500106001,1,2001,69.59,220000000.0
11500106001,1,2002,54.14,175000000.0
11500106001,1,1988,33.43,119000000.0
11500108001,1,2001,62.28,191500000.0
11500108001,1,1994,34.56,88000000.0
11500109001,1,1986,64.57,230000000.0
11500109001,1,1990,41.82,140000000.0
11500109001,1,1993,53.13,118000000.0
11500109001,1,1993,37.26,83000000.0
11500109001,1,1993,45.48,101000000.0
11500109001,1,1991,32.38,131000000.0
11500109001,1,2002,17.0,62000000.0
11500109001,1,1983,59.76,390000000.0
11500109001,1,2002,65.07,260000000.0
11530101001,1,1979,64.7,260000000.0
11530102001,1,1985,25.93,75000000.0
11530102001,1,2004,61.04,180000000.0
11530102001,1,1990,36.0,140000000.0
11530102001,1,1980,59.18,190000000.0
11530102001,1,2002,63.9,185000000.0
11530102001,1,1997,30.03,73800000.0
11530102001,1,1997,24.34,80000000.0
11530102001,1,1995,44.37,125000000.0
11530102001,1,1994,27.69,85000000.0
11530102001,1,1994,48.51,120000000.0
11530102001,1,1994,55.98,165000000.0
11530103001,1,2001,57.69,190000000.0
11530103001,1,1975,157.48,476000000.0
11530103001,1,1975,157.48,250000000.0
11530106001,1,2015,43.14,218000000.0
11530107001,1,2002,59.85,179500000.0
11530107001,1,1986,39.67,87000000.0
11530107001,1,1989,36.76,120000000.0
11530107001,1,1990,32.36,97500000.0
11530107001,1,2002,66.86,175000000.0
11530107001,1,2002,66.33,150000000.0
11530107001,1,2002,59.12,189000000.0
11530107001,1,1997,62.1,185000000.0
11530108001,1,2001,61.08,120000000.0
11530108001,1,2002,42.99,121500000.0
11530108001,1,1984,77.28,200000000.0
11530108001,1,1984,77.04,200000000.0
11530108001,1,1987,45.9,194500000.0
11530108001,1,1992,40.02,134500000.0
11530108001,1,1991,36.02,152500000.0
11530108001,1,2000,73.27,180000000.0
11530109001,1,2011,59.48,220000000.0
11530109001,1,1991,45.75,172000000.0
11530109001,1,1991,43.44,155000000.0
11530109001,1,1988,57.19,240000000.0
11530110001,1,1985,68.53,280000000.0
11530110001,1,1985,81.96,328000000.0
11530110001,1,1996,59.68,180000000.0
11530112001,1,1983,116.35,770000000.0
11545101001,1,1984,63.56,250000000.0
11545102001,1,1979,70.08,320000000.0
11545102001,1,1979,70.08,240000000.0
11545102001,1,2002,61.08,179000000.0
11545102001,1,1981,55.27,190000000.0
11545103001,1,2003,50.73,136250000.0
11545103001,1,1994,62.74,145000000.0
11545103001,1,1992,35.04,100000000.0
11545103001,1,1976,28.1,260000000.0
11545103001,1,2001,70.28,200000000.0
11545103001,1,1992,39.91,118000000.0
11545103001,1,1987,36.11,99000000.0
11545103001,1,1995,75.22,229500000.0
11545103001,1,2002,58.86,165000000.0
11545103001,1,1993,76.14,200000000.0
11545103001,1,2002,65.25,195000000.0
11545103001,1,1992,42.4,140000000.0
11545103001,1,1989,50.55,200000000.0
11545103001,1,1989,39.48,173000000.0
11545103001,1,1989,39.48,180000000.0
11545103001,1,1988,57.29,248000000.0
11560118001,1,2001,63.83,188000000.0
11560132001,1,1988,68.01,288000000.0
11560132001,1,1998,52.47,230000000.0
11560132001,1,1996,34.03,114500000.0
11560132001,1,2001,47.27,190000000.0
11560132001,1,1983,91.94,340000000.0
11560133001,1,2003,56.02,233000000.0
11560133001,1,1986,72.72,247000000.0
11560133001,1,1993,58.41,185000000.0
11590102001,1,1999,77.52,242000000.0
11590102001,1,1994,51.3,165000000.0
11590102001,1,2002,66.26,243000000.0
11590102001,1,2002,77.68,267000000.0
11590102001,1,1991,67.19,170000000.0
11590102001,1,1994,50.42,180000000.0
11590102001,1,1991,50.16,150000000.0
11590102001,1,1987,48.96,208000000.0
11590102001,1,1993,41.94,141000000.0
11590102001,1,2001,103.06,270000000.0
11590102001,1,1986,69.79,249000000.0
11590102001,1,1994,65.26,235000000.0
11590103001,1,2002,78.41,340000000.0
11590105001,1,1993,37.23,235000000.0
11590105001,1,1993,38.28,280000000.0
11590105001,1,2015,29.88,233000000.0
11590105001,1,1985,116.14,350000000.0
11590105001,1,1992,82.08,300000000.0
11590105001,1,1986,53.1,280000000.0
11590106001,1,2006,48.27,380000000.0
11590106001,1,1987,82.65,610000000.0
11590107001,1,2003,60.78,230000000.0
11590107001,1,1988,45.48,180000000.0
11590107001,1,1986,52.78,255000000.0
11590107001,1,1993,44.28,192000000.0
11590107001,1,1992,56.7,230000000.0
11590107001,1,1992,42.81,140000000.0
11590107001,1,1988,47.01,148000000.0
11590107001,1,1983,69.51,507000000.0
11590107001,1,1998,57.66,260000000.0
11590107001,1,2002,69.54,271000000.0
11590107001,1,2001,60.84,235000000.0
11590107001,1,2001,60.18,190000000.0
11590107001,1,2001,60.84,210000000.0
11590107001,1,2002,82.95,318000000.0
11590107001,1,1992,61.6,200000000.0
11590107001,1,1993,58.65,220000000.0
11590108001,1,1981,54.81,280000000.0
11590108001,1,1981,64.1,260000000.0
11590109001,1,2008,62.88,200000000.0
11620101001,1,1993,39.79,117000000.0
11620101001,1,1991,40.68,163000000.0
11620101001,1,2002,41.43,117500000.0
11620101001,1,1990,48.66,200000000.0
11620101001,1,1988,53.51,160000000.0
11620101001,1,1989,34.58,140000000.0
11620101001,1,1991,57.12,220000000.0
11620101001,1,1982,80.99,900000000.0
11620101001,1,1991,51.12,190000000.0
11620101001,1,1994,47.94,199000000.0
11620101001,1,1996,80.22,300000000.0
11620101001,1,1988,40.56,155000000.0
11620101001,1,1981,71.47,180000000.0
11620101001,1,1983,80.79,265000000.0
11620102001,1,2002,62.64,230000000.0
11620102001,1,2002,48.26,185000000.0
11620102001,1,1991,38.08,145000000.0
11620102001,1,1993,37.28,76000000.0
11620102001,1,2008,54.72,206000000.0
11620102001,1,1996,68.25,260000000.0
11620102001,1,1986,40.75,130000000.0
11620102001,1,1991,44.99,125000000.0
11620102001,1,1992,60.48,182000000.0
11620102001,1,2007,37.62,155000000.0
11620102001,1,1992,59.63,240000000.0
11620102001,1,1992,65.82,205000000.0
11620102001,1,2002,78.26,261500000.0
11620102001,1,1994,44.37,115000000.0
11620102001,1,1993,49.29,120000000.0
11620102001,1,1980,72.07,190000000.0
11620102001,1,1985,68.52,185000000.0
11620103001,1,1986,37.86,135000000.0
11650101001,1,2014,90.24,1050000000.0
11650101001,1,1976,54.77,600000000.0
11650101001,1,1991,41.67,247000000.0
11650101001,1,1986,76.41,420000000.0
11650101001,1,2003,42.05,220400000.0
11650101001,1,1997,27.29,133000000.0
11650101001,1,2000,66.84,355000000.0
11650101001,1,1976,52.24,390000000.0
11650101001,1,1989,63.96,412000000.0
11650101001,1,1988,49.83,360000000.0
11650101001,1,1986,54.9,400000000.0
11650102001,1,1988,60.5,520000000.0
11650102001,1,2001,69.52,380000000.0
11650102001,1,1989,50.13,338000000.0
11650102001,1,1994,67.26,360000000.0
11650102001,1,1992,71.76,335000000.0
11650102001,1,1995,34.86,180000000.0
11650103001,1,2002,60.24,359000000.0
11650103001,1,1995,160.35,550000000.0
11650107001,1,2001,107.66,800000000.0
11650107001,1,1989,175.97,1140000000.0
11650107001,1,1985,213.58,1240000000.0
11650107001,1,2001,26.4,230000000.0
11650107001,1,2001,22.66,230000000.0
11650107001,1,2001,43.05,230000000.0
11650108001,1,1986,46.98,314000000.0
11650108001,1,1984,106.24,520000000.0
11680101001,1,2004,50.05,303000000.0
11680101001,1,2003,115.15,723000000.0
11680101001,1,1988,220.03,1080000000.0
11680101001,1,1998,68.48,425000000.0
11680101001,1,1979,63.57,703300000.0
11680101001,1,1979,65.32,706000000.0
11680101001,1,1979,65.32,706000000.0
11680101001,1,1979,65.32,706000000.0
11680101001,1,1979,63.57,580000000.0
